week,project_contract_address,symbol,fee_tier,tvl_usd
2023-11-13,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,154069527.42857143
2023-11-13,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,84825292.57142857
2023-11-13,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,1953073.857142857
2023-11-13,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,650175.7142857143
2023-11-20,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,42347975.428571425
2023-11-20,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,65348376.85714286
2023-11-20,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1134809.142857143
2023-11-20,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,168114148.7142857
2023-11-20,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,80815498.0
2023-11-20,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,4149009.1428571427
2023-11-20,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,29687.14285714286
2023-11-27,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,41818958.428571425
2023-11-27,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,69279329.0
2023-11-27,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1141444.0714285714
2023-11-27,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,156296970.85714287
2023-11-27,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,82346139.0
2023-11-27,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,4566401.0
2023-11-27,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,29706.14285714286
2023-12-04,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,34837086.571428575
2023-12-04,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,68093998.57142857
2023-12-04,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1217933.357142857
2023-12-04,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,145852176.85714287
2023-12-04,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,73789042.28571428
2023-12-04,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,4490002.142857143
2023-12-04,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,28701.571428571428
2023-12-11,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,32785590.85714286
2023-12-11,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,68118160.57142857
2023-12-11,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1183421.0
2023-12-11,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,143473464.57142857
2023-12-11,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,69109810.14285715
2023-12-11,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,3859839.1428571427
2023-12-11,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,28548.0
2023-12-18,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,31855567.0
2023-12-18,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,70885513.14285715
2023-12-18,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1268252.9285714286
2023-12-18,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,143440208.42857143
2023-12-18,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,69038547.14285715
2023-12-18,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,5723140.142857143
2023-12-18,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,28614.285714285714
2023-12-25,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,35793330.571428575
2023-12-25,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,66502418.85714286
2023-12-25,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1242106.2142857143
2023-12-25,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,139364725.0
2023-12-25,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,68490220.57142857
2023-12-25,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,6052128.428571428
2023-12-25,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,28765.714285714286
2024-01-01,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,38005989.71428572
2024-01-01,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,69168608.85714285
2024-01-01,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1226367.7857142857
2024-01-01,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,134559376.2857143
2024-01-01,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,70935879.71428572
2024-01-01,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,6806181.285714285
2024-01-01,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,28011.0
2024-01-08,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,34320428.14285714
2024-01-08,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,66434911.428571425
2024-01-08,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1304965.142857143
2024-01-08,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,133747742.42857143
2024-01-08,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,75287136.14285715
2024-01-08,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,4504636.571428572
2024-01-08,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,99447.28571428571
2024-01-15,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,30342298.0
2024-01-15,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,55241266.85714286
2024-01-15,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1320605.357142857
2024-01-15,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,140533866.0
2024-01-15,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,77912293.71428572
2024-01-15,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,3149411.714285714
2024-01-15,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,27686.428571428572
2024-01-22,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,28197085.14285714
2024-01-22,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,58697018.571428575
2024-01-22,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1249646.7142857143
2024-01-22,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,137206599.85714287
2024-01-22,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,70090156.42857143
2024-01-22,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,5538539.428571428
2024-01-22,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,27503.85714285714
2024-01-29,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,30561481.42857143
2024-01-29,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,54218843.0
2024-01-29,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1273158.4285714286
2024-01-29,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,145191353.2857143
2024-01-29,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,64598771.28571428
2024-01-29,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,6455069.285714285
2024-01-29,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,27664.571428571428
2024-02-05,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,32766694.42857143
2024-02-05,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,56466231.571428575
2024-02-05,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1318382.9285714286
2024-02-05,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,143830350.14285713
2024-02-05,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,67693906.0
2024-02-05,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,6223090.857142857
2024-02-05,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,69771.28571428571
2024-02-12,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,32180123.714285713
2024-02-12,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,43638809.428571425
2024-02-12,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1387406.0714285714
2024-02-12,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,131430754.28571428
2024-02-12,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,57742212.0
2024-02-12,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,3615529.285714286
2024-02-12,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,72081.28571428571
2024-02-19,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,29474610.85714286
2024-02-19,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,42532832.0
2024-02-19,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,7049023.214285715
2024-02-19,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,132871105.85714285
2024-02-19,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,105680166.71428572
2024-02-19,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,4989790.857142857
2024-02-19,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,29057.85714285714
2024-02-26,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,26693788.85714286
2024-02-26,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,44473407.14285714
2024-02-26,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1591930.5
2024-02-26,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,129023709.57142857
2024-02-26,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,90577359.28571428
2024-02-26,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,2812156.4285714286
2024-02-26,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,30094.571428571428
2024-03-04,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,27549486.57142857
2024-03-04,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,44135558.428571425
2024-03-04,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1920092.857142857
2024-03-04,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,109960328.85714285
2024-03-04,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,69859302.57142857
2024-03-04,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,993465.8571428572
2024-03-04,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,32178.714285714286
2024-03-11,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,31776263.285714287
2024-03-11,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,44638444.85714286
2024-03-11,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1971136.5
2024-03-11,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,110003777.57142857
2024-03-11,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,48935592.0
2024-03-11,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,728242.8571428572
2024-03-11,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,36920.0
2024-03-18,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,38019749.333333336
2024-03-18,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,57484438.333333336
2024-03-18,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1884580.6666666667
2024-03-18,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,122988014.83333333
2024-03-18,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,71550557.66666667
2024-03-18,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,183676.5
2024-03-18,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,61893.666666666664
2024-03-25,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,37627739.428571425
2024-03-25,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,74450614.85714285
2024-03-25,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1978776.7142857143
2024-03-25,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,141432593.14285713
2024-03-25,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,88005462.71428572
2024-03-25,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,3090670.8571428573
2024-03-25,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,35913.57142857143
2024-04-01,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,36868765.85714286
2024-04-01,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,72804734.85714285
2024-04-01,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1915719.0
2024-04-01,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,151716695.42857143
2024-04-01,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,85380779.57142857
2024-04-01,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,4200934.285714285
2024-04-01,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,34361.42857142857
2024-04-08,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,46938390.571428575
2024-04-08,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,76392733.42857143
2024-04-08,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1741671.642857143
2024-04-08,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,167177272.57142857
2024-04-08,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,83321538.42857143
2024-04-08,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,4201597.142857143
2024-04-08,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,30229.14285714286
2024-04-15,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,50063040.85714286
2024-04-15,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,83520837.85714285
2024-04-15,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1593869.2857142857
2024-04-15,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,160948057.42857143
2024-04-15,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,82002394.28571428
2024-04-15,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,3863531.1428571427
2024-04-15,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,28395.85714285714
2024-04-22,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,52752485.6
2024-04-22,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,85563248.6
2024-04-22,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1551590.6
2024-04-22,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,162847426.4
2024-04-22,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,79501006.0
2024-04-22,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,4037036.4
2024-04-22,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,28113.6
2024-04-29,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,44213565.85714286
2024-04-29,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,86270247.85714285
2024-04-29,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1531799.642857143
2024-04-29,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,153095787.57142857
2024-04-29,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,80475461.71428572
2024-04-29,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,2648073.8571428573
2024-04-29,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,27962.428571428572
2024-05-06,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,46990037.571428575
2024-05-06,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,85155633.14285715
2024-05-06,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1512795.5714285714
2024-05-06,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,155849522.7142857
2024-05-06,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,77199638.85714285
2024-05-06,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,2479168.714285714
2024-05-06,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,27626.571428571428
2024-05-13,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,45554911.28571428
2024-05-13,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,92258094.14285715
2024-05-13,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1521604.642857143
2024-05-13,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,157676212.42857143
2024-05-13,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,78992190.14285715
2024-05-13,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,1595527.0
2024-05-13,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,27703.0
2024-05-20,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,45108779.71428572
2024-05-20,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,87547521.14285715
2024-05-20,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1724275.2142857143
2024-05-20,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,180329488.14285713
2024-05-20,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,87886297.57142857
2024-05-20,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,1239758.0
2024-05-20,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,33952.28571428572
2024-05-27,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,44824372.28571428
2024-05-27,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,87379440.14285715
2024-05-27,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1738350.142857143
2024-05-27,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,166027572.57142857
2024-05-27,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,89395680.14285715
2024-05-27,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,1003033.0
2024-05-27,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,64271.857142857145
2024-06-03,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,44377225.85714286
2024-06-03,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,88420962.28571428
2024-06-03,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1581633.7142857143
2024-06-03,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,147963642.0
2024-06-03,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,95422159.71428572
2024-06-03,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,1567006.5714285714
2024-06-03,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,29834.428571428572
2024-06-10,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,35422902.71428572
2024-06-10,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,88887074.85714285
2024-06-10,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1548888.2857142857
2024-06-10,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,167633928.14285713
2024-06-10,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,94694482.71428572
2024-06-10,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,1565614.142857143
2024-06-10,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,29368.428571428572
2024-06-17,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,46618868.0
2024-06-17,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,91650422.42857143
2024-06-17,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1582138.5714285714
2024-06-17,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,178347967.14285713
2024-06-17,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,92904912.85714285
2024-06-17,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,1838489.0
2024-06-17,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,29218.428571428572
2024-06-24,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,46088048.14285714
2024-06-24,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,93265965.85714285
2024-06-24,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1534721.0714285714
2024-06-24,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,174872036.42857143
2024-06-24,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,91534498.57142857
2024-06-24,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,1583607.2857142857
2024-06-24,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,30955.14285714286
2024-07-01,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,47381019.14285714
2024-07-01,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,86949305.57142857
2024-07-01,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1444080.142857143
2024-07-01,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,158021759.14285713
2024-07-01,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,82059235.71428572
2024-07-01,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,3760810.285714286
2024-07-01,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,112234.14285714286
2024-07-08,0x11b815efb8f581194ae79006d24e0d814b7697f6,WETH-USDT,0.05%,48168545.71428572
2024-07-08,0x4e68ccd3e89f51c3074ca5072bbac773960dfa36,WETH-USDT,0.3%,84908442.0
2024-07-08,0x7bea39867e4169dbe237d55c8242a8f2fcdcc387,USDC-WETH,1%,1256044.2142857143
2024-07-08,0x88e6a0c2ddd26feeb64f039a2c41296fcb3f5640,USDC-WETH,0.05%,146589245.57142857
2024-07-08,0x8ad599c3a0ff1de082011efddc58f1908eb6e6d8,USDC-WETH,0.3%,74783330.14285715
2024-07-08,0xc7bbec68d12a0d1830360f8ec58fa599ba1b0e9b,WETH-USDT,0.01%,4551446.857142857
2024-07-08,0xe0554a476a092703abdb3ef35c80e0d76d32939f,USDC-WETH,0.01%,204079.0
